SSN,NIF,Name,Phone,Address,Birthdate
758583318,712446117,Sofia Antunes,998753073,Oliveira de Azeméis Praça Carneiro 91 8366-251,1983-02-11
699012791,267788655,Emília Campos,963981438,Fiães R. da Quinta de São João Baptista 875 1123-535,1962-04-26
353211443,154530456,Henrique Monteiro,922699401,Angra do Heroísmo Rua Cardoso 5 6725-592,1987-09-12
870555968,589907538,Margarida da Nogueira,903793502,Mangualde Travessa Vítor Barbosa 49 5024-189,1974-08-13
607551739,932644961,Renata Reis,947923619,Vila do Conde Alameda Coelho 2 2595-316,1969-01-04
717651513,192277013,Luísa da Lopes,966906368,Almada Alameda Amorim 53 4806-756,1964-03-13
775868475,485116862,Marcos Valente,965267171,Santa Comba Dão Rua da Nau Catrineta 242 8799-026,1951-11-11
543839631,110526774,António Alves,900170086,Almada Alameda Filipa Monteiro 41 3528-744,1964-06-19
504389647,408022397,Ismael Macedo,956496736,Vila Nova de Famalicão Largo do Carvalhão 63 2874-080,1946-11-12
769056971,636900088,Cristiano Barbosa,914017573,Aveiro Av Sousa 5 3444-217,1954-05-04
160533661,267584272,Valentina Gomes,995779887,Serpa Avenida Vitória Vieira 593 9331-262,1976-12-18
317564272,146151601,Dinis Macedo,968669265,Santiago do Cacém Praça Sara Moreira 59 4330-098,1990-12-21
445729505,489202109,Carlos Magalhães,954610059,Sines Rua Tavares 929 9179-920,1953-11-05
756403457,828327489,Flor Assunção,970815442,Caldas da Rainha R. Assunção 42 1619-673,2003-07-20
838292540,324910728,Isabel Brito,916926480,Ribeira Grande Travessa Anita Carvalho 89 2006-573,1992-05-07
656536682,247200995,Mia Ribeiro,957567049,Almeirim Av de Viterbo de Campos 66 1964-747,1989-02-07
919281623,984601261,Letícia Pinto,946948705,Vila Franca de Xira Praça Ema Coelho 51 7495-312,1960-09-14
248992573,709670794,Jorge Moreira,996767581,Angra do Heroísmo Rua Vaz 86 1300-174,2000-05-30
557783560,196637686,Rafaela Paiva,916162661,Porto Largo de Barbosa 1 1434-323,1974-01-06
483631133,852827991,Nelson Guerreiro,994805225,Amora Rua Loureiro 585 6168-268,1971-08-07
525105606,341119188,Melissa Antunes,935881520,Vale de Cambra Av de Lima 1 7682-930,1954-11-27
489986433,678240151,Emanuel Ferreira-Pereira,947563276,Abrantes Praça Valente 73 9358-543,1985-02-02
957546631,882850670,Alexandra Garcia-Barbosa,976511231,Abrantes R. Vieira 32 2656-452,1976-07-19
132742036,741027804,Irina Henriques,977683704,Covilhã Largo de Assunção 49 4706-240,1963-12-23
211765401,252734651,Gonçalo Borges,935449998,Trancoso R. de 25 de Abril 852 5951-076,1985-01-01
709598961,846209207,Vasco Esteves,997788381,Costa da Caparica Avenida Valente S/N 2884-456,1947-08-10
642466483,896871406,Leandro de Pacheco,970653565,Vila Real Alameda de Guedes de Oliveira 78 7905-501,2002-08-05
800225121,999183403,Laura-Tatiana Araújo,974007049,Valpaços Travessa Amália Rodrigues 83 3203-868,1969-03-27
266772059,806890234,Nair Martins,955035487,Torres Novas Largo de Garcia 93 3715-541,1948-10-14
815526720,797276568,Mia do Jesus,947811501,Oliveira de Azeméis Rua Flor da Rosa 8 6421-412,1980-04-10
916325381,729948870,Lúcia Batista-Nunes,966879866,Vila Nova de Santo André Travessa de Borges 41 6552-883,1966-07-31
101350781,535315721,Isabel Neves,978302699,Faro R. do Rosário 876 0735-025,1967-01-06
316059727,566195611,Rúben de Reis,952994315,Moura R. do Sequeiro 6 0862-526,1988-12-05
929504129,735895828,Isabela Ramos-Reis,909227295,Sines Alameda Santos S/N 4530-861,1991-03-16
101592365,343499404,Mariana Reis,948159421,Esmoriz Praça do Chinquilho 6 2434-290,1978-02-15
585670662,507343398,Caetana Silva,971364764,Valbom Travessa Ema Fonseca 3 1867-689,1977-08-15
671810570,220937657,Patrícia Miranda,905573205,Porto Santo Travessa Denis Almeida 96 4026-997,2004-01-29
196421238,250648561,Daniela Vicente,966874263,Oliveira do Hospital Av de Neto 24 4450-735,1988-12-26
839680407,993155910,Matilde Lopes,957830039,Portimão Alameda Ferreira S/N 4633-405,1956-05-20
892701237,934180852,Micael da Jesus,972896488,Câmara de Lobos Rua de Faria 265 8654-673,1981-12-06
561761031,950072605,Manuel Miranda,985554818,Loures R. Leonardo Vaz 8 7342-805,1983-06-13
858985008,492844107,Tomé da Amaral,982824709,Aveiro Praça de Gonçalves 1 4089-762,1997-04-16
499233323,360801818,Ana Gonçalves,900729632,Espinho Avenida Neves 70 9972-127,1978-08-27
991302661,817310710,Carlota Araújo,988892864,Ponte de Sor Travessa de Costa 49 8533-356,1951-10-23
206985358,871075948,Francisca Araújo,965982122,Guarda Largo Araújo 36 8192-443,2001-07-04
583666292,854303555,Benedita Carneiro,961394905,Esmoriz Alameda de Mota 51 4795-961,1948-10-16
762690405,851830721,Vera Andrade,946702022,Torres Vedras Alameda de Moreira 26 4291-027,1949-08-11
661421511,939823388,Noah Moura,962500204,Torres Vedras Praça Nogueira 219 5168-888,1971-07-04
676177576,628052261,Noah Antunes,967556913,Coimbra Largo Maia 19 5076-209,1962-11-23
489407432,560166147,Kelly Carneiro,970696601,Sacavém R. Cruz 15 9158-560,2003-05-22
666848183,628561000,Andreia Pereira,937558766,Pombal Av de Pinho 6 4032-067,1952-10-08
653854843,670683612,Daniel Batista,997376457,Almada R. Pilar Jesus 92 1321-068,1971-08-04
853983757,150092687,Eduarda-Luísa Freitas,937617924,Santa Maria da Feira Avenida de Antunes 95 0572-659,1995-02-02
744496961,433122800,Vítor Vaz,901722546,Lixa Largo de Luís António Verney 791 6916-162,1965-03-26
874639500,648089103,Érica Torres,967323603,Amadora Alameda do Brasil (Porto) 82 7845-000,1976-12-29
579465296,729062835,Nicole Jesus,959168711,Caniço Travessa Arquitecto Carlos Ramos 2 9301-179,1977-10-26
257713434,429702697,André Marques,930778916,Maia Praça Branco 272 3220-892,1953-03-31
721213663,635557159,Miguel Macedo,924334308,Amora Praça Eduardo VII de Inglaterra 50 4360-557,1957-01-03
397053940,941585907,Rúben Teixeira,987761808,Porto Alameda de Domingues 92 2407-842,1980-11-02
832930504,405813193,Madalena Assunção,900913505,Rio Maior R. do Chinquilho S/N 4315-642,1946-12-01
549177711,313372610,Leandro Vieira-Brito,961254148,Almeirim Av de Neptuno 13 3688-878,1972-08-07
154246485,688340348,Luna Castro,910022574,Ílhavo R. de Araújo 26 2890-789,1995-12-29
330510598,205883331,Mauro Lopes-Assunção,987974839,Fundão Rua Rafaela Gonçalves 5 0030-591,1999-03-05
667521085,886822481,Miriam Branco,994892579,Ponta Delgada Avenida de Grijó 59 9883-590,1969-01-30
494312287,296553453,Larissa Azevedo,917262356,Macedo de Cavaleiros Travessa de Matos 56 7064-495,1951-06-12
338484999,478951970,Diana Moreira,973442355,Queluz Praça do Bonjardim 114 2280-854,1949-03-29
573680353,554790149,Anita Melo,911538556,Gandra Largo Figueiredo S/N 6306-011,1987-11-29
956701837,664641887,Gabriel Paiva,950970705,Santa Maria da Feira Avenida de Arnaldo Gama S/N 3200-797,1984-06-18
392123493,297210871,Sofia de Martins,963426981,Ermesinde Largo Faria 8 6461-811,2005-10-08
481761365,365790826,Clara Araújo,962666158,Santana Largo Petra Machado 74 2972-349,1993-03-19
783824800,165666887,Noah da Mota,906509612,Lagoa Largo Ivan Rocha 668 3207-343,1953-04-30
109154673,235987879,Francisca Morais,967921662,Lamego Praça de Vicente 29 3118-564,1956-10-29
679226454,836043993,Igor Miranda,958712522,Pombal Avenida Prof. António de Sousa Franco 247 0220-642,1975-04-19
406858152,355513176,Ivan Jesus,949712153,Fafe Rua Catarina Figueiredo 5 2179-628,1996-08-09
588321224,818658713,José Barbosa,925545099,Quarteira Alameda Lorena Garcia 4 0909-545,1954-01-08
581808440,849413104,Duarte Teixeira,965948863,Montemor-o-Novo Largo das Oliveiras 9 1741-607,1964-12-22
111148187,379081515,Leandro Barbosa,916920020,Seixal Rua de Castro 5 6445-867,1950-03-19
410691597,242487879,Madalena Pinho-Maia,941243910,Tondela Praça Henrique Cunha 25 2059-565,2000-02-13
709844279,338535421,Luana do Jesus,950624874,Póvoa de Varzim Av Silva 649 2412-431,1957-05-20
426448508,482509451,Gil Torres,976527708,Almada Travessa de Matos 87 1916-891,1979-03-04
904581115,371598881,Naiara-Luna Cruz,949399538,Serpa Largo Garcia 308 8782-540,1977-08-21
709347140,502927228,Miguel Cruz,940892429,Oliveira do Bairro Avenida Garcia S/N 7512-386,1947-12-30
628917490,925632446,Eduarda Silva,966289424,Gondomar Alameda do Bessa 393 8845-034,1964-08-14
128676070,670743539,Larissa Matias-Barros,918242558,Vila Nova de Foz Côa Praça Cunha 2 7550-057,1976-01-11
379836728,920983644,Nádia Amorim,962181057,Póvoa de Varzim Alameda de Branco 31 5121-205,1982-04-15
451088981,684028469,Luciana-Violeta Matos,918883674,Felgueiras Travessa Marcos Lourenço 96 4349-247,1947-10-26
700071468,663404974,Rafaela do Gaspar,971152111,Loulé Av do Olival S/N 4954-562,2001-09-13
130105113,232692910,Luca Guerreiro-Magalhães,918128164,Viseu Alameda de Castro 67 9489-504,1971-01-21
379785726,713432241,António Pereira,964188648,Funchal Av Domingues 363 3752-414,1991-03-19
393571463,575030673,Emília Reis-Sousa,982694598,Tarouca Largo de Lamas 796 1315-256,2006-04-05
523567732,909711648,Soraia Assunção-Loureiro,944144918,Valpaços Praça Vicente 94 2253-943,1948-06-17
645673735,719866780,Jorge Carneiro,945058073,Seixal Travessa do Ouro 6 2784-758,1998-11-29
202408162,201460999,Isaac Freitas,905127873,Seia Largo de Barbosa 35 0819-518,1998-09-10
561104246,761485256,Jéssica Antunes,940801381,Aveiro Praça de Andrade 6 3865-755,1972-05-24
889170480,595035708,Leandro Nascimento,933367343,Almeirim Largo de Matias 85 4808-172,1992-01-06
828302390,445328215,Victória de Freitas,946403424,Portimão Praça de Loureiro 963 7901-502,1996-01-30
197032073,620743505,Beatriz da Carneiro,988225659,Porto Santo Praça Cunha 95 0028-613,1969-12-17
485350064,287203267,Nuno de Almeida,913111974,Ourém Largo de Maia 74 6288-377,1996-04-13
891027010,287690589,Samuel Amaral,904458300,Lagos Av de Tavares 19 2110-684,1955-03-11
445970707,893292174,Luana Brito,905364512,Maia R. da Fonte da Moura 360 7595-643,1961-10-02
848560348,915452317,Ana Batista,917130538,Pinhel Praça Paiva 65 5001-874,1969-08-07
574646046,527071411,Francisco Sousa,974392587,Lamego Alameda Alexandra Garcia 692 5155-714,1994-04-13
673745330,139683297,Edgar Figueiredo,996876159,Esmoriz R. de Sá 39 5933-126,1979-11-06
413772411,995018590,Bianca Macedo,919357545,Mêda R. Gaspar Campos 49 7675-241,1967-03-14
727381415,728988291,João Loureiro,947355587,Cantanhede Alameda Salvador Campos 688 1353-985,2004-11-20
270713203,785434620,Nicole Figueiredo,984507878,Faro Travessa de Martins 44 6960-961,1969-12-30
360816585,615071766,Camila Batista,954266976,Sabugal Avenida da Encarnação 53 3208-518,1977-05-26
854163016,572440699,Amélia Carneiro,912806318,Ermesinde Rua Gomes 3 5117-264,2003-11-04
460235172,988528408,Constança Cardoso-Alves,949084727,Estremoz R. dos Pinheiros 308 7679-298,1991-06-20
414484722,686474059,Erika Brito,903485910,Abrantes Alameda Bernardo Almeida 86 7702-940,1954-12-18
695734325,636939776,Rita-Teresa Pereira,901782141,Beja Avenida Leal S/N 2662-870,1998-06-29
826689065,184764996,Camila Cunha,954436513,Freamunde Travessa Antunes 8 5881-475,1962-06-04
620840246,545965208,Edgar Amaral,988147701,Coimbra Praça de Neto 49 2296-958,1989-10-11
100337918,932080202,Raquel Magalhães-Almeida,942255417,Pombal Alameda do Dr. Nuno Pinheiro Torres 47 5699-891,1980-09-19
805844666,199706461,Pilar Miranda,929913631,Alcácer do Sal Travessa Areeiro 268 1808-060,1988-05-08
106171172,361181238,Nádia Andrade,910392392,Santiago do Cacém Praça de Sousa 430 1547-520,1961-07-02
346865576,485755373,Nelson da Valente,975907448,Vila Nova de Santo André Travessa de Pires 89 9517-662,1971-02-09
537907091,577256123,André Vicente,902400998,Quarteira Praça Leonardo Figueiredo S/N 8056-868,1950-04-15
459701272,622618229,Iara Guerreiro-Castro,964288971,Tomar Largo Victória Antunes 6 4947-710,1985-07-16
936517046,431177173,Benedita-Diana Andrade,948816598,Gondomar Praça de São João de Deus 738 3708-791,1961-07-13
375194954,468291128,Miguel Jesus,936325770,Mirandela Travessa de Almeida 93 6919-987,1987-07-28
823591914,886443368,Bárbara Machado,940259847,Ponta Delgada Largo de Antero de Quental 14 2611-060,1991-07-02
477396693,412524514,Rodrigo Cardoso,907995981,Maia Rua de Gaspar 31 7878-789,1974-10-10
207751884,991600621,André Garcia,938056613,Vila Nova de Gaia Avenida Castro 25 9951-944,1959-08-08
653352175,822720731,Mauro do Nascimento,923034576,Estremoz Rua Futebol Clube do Porto 3 0145-696,1978-09-12
240030676,265267408,Carlota do Pereira,969730577,Reguengos de Monsaraz Rua Macedo S/N 9600-416,1970-10-19
267023845,278554350,Joana Oliveira,958187174,Évora Avenida Núria Maia 51 5570-830,2002-10-23
211630359,477580430,Íris Pires,987614877,Queluz Praça Mélanie Torres 792 4207-958,1952-10-23
630610557,648726584,Cláudio Almeida,934364554,Amora Travessa Cruz 32 0445-616,1994-07-25
910091974,183308343,Constança Santos,977046846,Vila Franca de Xira Alameda de Baixo 786 7977-040,1983-08-26
543318516,226744569,Gabriela-Sara Antunes,918317064,Olhão R. Pereira 87 3431-758,1946-09-26
303572531,982523198,Margarida Carvalho-Valente,925025191,Valpaços Avenida de Castro 75 8589-557,1967-04-13
483528658,420398442,Tatiana Tavares,950794214,Lixa Rua de Carneiro 8 5251-536,1970-08-19
933294792,613995742,Kévim Domingues,984549074,Santa Cruz Avenida Santiago Anjos 399 7557-939,1951-10-25
172972475,319015295,Adriana da Marques,978229481,Funchal Alameda de Gaspar 4 5591-696,1968-09-11
391424021,883455690,João Lima,942944020,Gouveia Alameda de Cunha 37 2918-806,1979-08-01
305449151,408663788,Bárbara Carneiro,932381132,Aveiro Av Matos 78 7562-208,1975-01-23
644147278,668830208,Cláudio Mendes,910015304,Loures Alameda de Manuel d'Arriaga 581 0800-585,1948-10-17
121838884,709254501,Vitória Branco-Pires,992382981,Torres Novas Travessa Paiva 492 3464-999,1993-10-04
811122490,686568582,Nuno Brito,949865520,Entroncamento Alameda de Figueiredo 13 7945-962,1971-12-04
285177566,173808512,Micael Leal,955552723,Vale de Cambra Rua Carvalho S/N 7381-276,1965-11-02
263470826,937382410,Débora Soares,906259563,Ponte de Sor Largo de Lima 1 3349-103,2003-03-05
565666260,984144409,Marco Soares,950531600,Caniço Alameda Abreu S/N 8174-310,1991-10-26
666632177,492048448,Naiara Teixeira,920683101,Vila Nova de Gaia Av da Ribeira 72 6216-903,2004-08-21
133687271,130282884,Sofia Maia,905294657,Espinho Av do Preto 9 0594-915,1993-06-22
170739898,106028252,Leonardo Gomes,997912540,Abrantes Av Gustavo Pereira 73 8303-747,1989-05-30
718179181,208250486,Ricardo Morais,924611870,Leiria Rua de Nunes 363 7467-825,2003-06-04
375957214,450401579,Fabiana Maia,971850574,Porto Av Beatriz Matos 625 8590-790,1953-06-22
101225811,718646742,Gaspar Brito,944018588,Lisboa R. Vieira 75 4528-542,1962-12-08
167190412,464068165,André Santos,999314754,Paços de Ferreira R. Rodrigues S/N 2256-596,1980-04-03
146463258,395459741,Flor do Ferreira,941207746,Rebordosa R. António Sérgio 2 0874-604,1945-12-24
124868333,902599398,Sofia Sá,922898504,Castelo Branco Av das Laranjeiras 4 7162-413,1979-09-24
132308157,526283416,Ema-Carminho Freitas,915875665,Vale de Cambra Travessa de Gomes 20 8957-571,1973-07-11
125260321,671525157,Isabel Nogueira,931302460,Ovar Rua de Simões 69 5029-836,1987-12-05
796187301,189835949,Daniel Pacheco,959524569,Maia Avenida Nacional 108 4 2929-768,1988-01-29
483582502,112228337,José Carneiro,982741074,Funchal Avenida Areeiro 32 5057-110,1962-10-02
421559689,654607936,Yasmin-Inês Torres,989142156,Felgueiras Avenida do Carrasco 83 7503-258,1978-11-24
410769388,826920086,Joana Lourenço,936383984,Miranda do Douro Praça do Dr. Manuel Laranjeira S/N 6884-824,1950-07-07
939542507,868458886,Hugo de Magalhães,941077809,Santa Maria da Feira R. Gomes 2 0697-803,1951-10-01
624498198,156566936,Patrícia Andrade,975519281,Felgueiras Alameda Salomé Neves S/N 5235-814,1979-01-04
425153300,519290554,Tomé Alves,912354989,Mealhada Largo de Branco 1 8993-504,1986-10-06
786640035,828739051,Melissa Cardoso,903510257,Lagoa Rua dos Olivais 13 1581-233,1957-08-30
840094836,775717280,Bruna Figueiredo-Faria,971490439,São Salvador de Lordelo Alameda Caetana Mota 449 3236-095,1952-04-18
752381598,949979748,Benedita do Carneiro,973876410,Ourém Avenida Valentina Valente 29 0239-111,1949-10-18
916190180,134443976,Matias Marques,901354612,Olhão Largo Gustavo Maia 25 8375-987,1984-02-12
787572331,625608622,Dinis Nascimento,982816558,Esmoriz Largo de D. Afonso Henriques 10 4772-192,1968-11-30
230812584,809481511,Flor Santos-Carneiro,973495521,Póvoa de Santa Iria Rua Ribeiro 5 3101-631,1979-07-02
523706642,555289253,Erika-Daniela Amorim,908486585,Sacavém R. Alícia Cardoso 3 9583-040,1965-11-04
884363790,246760554,Gabriela Faria,930191679,Marinha Grande R. Paris (Nascente) 73 1149-209,1968-05-08
245662990,680408728,João Almeida,954293275,Câmara de Lobos Rua do Almirante Gago Coutinho 741 7858-205,1968-03-20
384812513,771304098,Juliana Paiva,912080297,Faro Praça Dinis Torres S/N 6674-372,1980-10-07
327633365,216111576,Filipa de Mendes,928854822,Lamego Praça de Teófilo Braga 1 6356-484,1963-05-29
467638625,720359062,Sérgio Baptista,930238854,Abrantes Rua Sérgio Torres S/N 2095-301,1952-10-10
422128258,804364870,Mia Amaral-Correia,953058512,Santiago do Cacém Rua de Vaz 26 4794-020,1997-09-25
551605900,227688474,Íris Carvalho,999153167,Porto Santo R. de Torres 2 4652-101,1958-10-24
402982195,157834098,Sebastião Branco,998728034,Câmara de Lobos Largo Magalhães S/N 4933-034,1977-10-05
761349571,531533772,Luciana Castro-Melo,914775823,Rio Tinto Av Ricardo Cardoso 428 8106-102,1953-10-25
408751562,163244794,Juliana Marques,967112403,Mêda Largo Eduardo Prado Coelho 52 8733-105,1949-01-30
382446994,607279433,Bianca Amaral,996283517,Évora Av Igor Antunes 1 1754-354,1998-09-15
498511038,607942108,Leonardo Costa,977182208,Valongo Largo Lisandro Rodrigues 71 7683-476,1952-11-16
940022848,955626793,Mafalda Oliveira,900420079,Gondomar Avenida de Gondomar 195 4456-471,1956-08-06
416075293,680789806,Soraia Pires-Carvalho,968709076,Fiães Alameda de Fonseca 42 7531-470,1961-11-25
712420033,280051226,Clara-Bianca Coelho,970609312,Vila Nova de Foz Côa Alameda de Paiva Couceiro 34 1427-488,1988-11-04
903047727,985324321,Alícia Simões,944925006,Coimbra Av do Campo 37 1994-092,1990-07-24
117480327,868728687,Adriana Leal,987587389,Trofa Travessa Gaspar Correia 1 6768-168,1971-06-08
642540454,244639710,João Vaz,985383010,Alcobaça Rua Matos 65 6950-699,2002-08-24
873525235,498726185,Erica Antunes,991617204,Coimbra Av Eduardo Prado Coelho 66 4439-900,1971-04-23
221559533,567382523,Flor Fernandes,933877456,Gafanha da Nazaré Av de Oliveira 54 0828-119,1983-10-08
803580836,773278209,Clara Machado,930059648,Ovar Avenida dos Heróis do Mar 985 9270-444,1961-07-22
518460398,920704724,Renato Nunes,917624712,Santa Maria da Feira Av Castro 31 2677-832,1956-08-21
